Price Zones,Hour,Price
LZ_CPS,3998,87.47
LZ_CPS,3999,86.59
LZ_CPS,4000,46.72
LZ_CPS,4001,37.09
LZ_CPS,4002,32.19
LZ_CPS,4003,29.56
LZ_CPS,4004,27.42
LZ_CPS,4005,27.87
LZ_CPS,4006,25.34
LZ_CPS,4007,24.01
LZ_CPS,4008,22.08
LZ_CPS,4009,20.56
LZ_CPS,4010,19.7
LZ_CPS,4011,19.34
LZ_CPS,4012,19.43
LZ_CPS,4013,20.68
LZ_CPS,4014,20.62
LZ_CPS,4015,21.39
LZ_CPS,4016,24.03
LZ_CPS,4017,26.59
LZ_CPS,4018,31.09
LZ_CPS,4019,36.42
LZ_CPS,4020,42.08
LZ_CPS,4021,49.53
LZ_CPS,4022,70.16
LZ_CPS,4023,70.52
LZ_CPS,4024,45.05
LZ_CPS,4025,37.53
LZ_CPS,4026,34.04
LZ_CPS,4027,32.34
LZ_CPS,4028,27.91
LZ_CPS,4029,26.43
LZ_CPS,4030,24.89
LZ_CPS,4031,22.83
LZ_CPS,4032,20.76
LZ_CPS,4033,19.37
LZ_CPS,4034,18.69
LZ_CPS,4035,18.77
LZ_CPS,4036,19.04
LZ_CPS,4037,19.92
LZ_CPS,4038,18.88
LZ_CPS,4039,20.8
LZ_CPS,4040,22.98
LZ_CPS,4041,26.45
LZ_CPS,4042,28.58
LZ_CPS,4043,33.38
LZ_CPS,4044,40.32
LZ_CPS,4045,48.07
LZ_CPS,4046,75.58
LZ_CPS,4047,84.34
LZ_CPS,4048,47.21
LZ_CPS,4049,37.98
LZ_CPS,4050,33.5
LZ_CPS,4051,33.02
LZ_CPS,4052,30.74
LZ_CPS,4053,28.42
LZ_CPS,4054,26.61
LZ_CPS,4055,25.08
LZ_CPS,4056,23.4
LZ_CPS,4057,22.21
LZ_CPS,4058,21.62
LZ_CPS,4059,22.14
LZ_CPS,4060,24.02
LZ_CPS,4061,24.72
LZ_CPS,4062,25.01
LZ_CPS,4063,26.14
LZ_CPS,4064,26.8
LZ_CPS,4065,31.25
LZ_CPS,4066,37.53
LZ_CPS,4067,46.33
LZ_CPS,4068,53.61
LZ_CPS,4069,68.71
LZ_CPS,4070,94.29
LZ_CPS,4071,87.32
LZ_CPS,4072,57.82
LZ_CPS,4073,44.87
LZ_CPS,4074,43.71
LZ_CPS,4075,37.77
LZ_CPS,4076,32.79
LZ_CPS,4077,29.96
LZ_CPS,4078,26.98
LZ_CPS,4079,24.63
LZ_CPS,4080,23.62
LZ_CPS,4081,22.02
LZ_CPS,4082,21.39
LZ_CPS,4083,21.42
LZ_CPS,4084,22.03
LZ_CPS,4085,23.45
LZ_CPS,4086,24.38
LZ_CPS,4087,24.6
LZ_CPS,4088,27.29
LZ_CPS,4089,32.19
LZ_CPS,4090,36.62
LZ_CPS,4091,40.57
LZ_CPS,4092,53.39
LZ_CPS,4093,58.04
LZ_CPS,4094,86.26
LZ_CPS,4095,68.03
LZ_CPS,4096,48.82
LZ_CPS,4097,41.73
LZ_CPS,4098,39.29
LZ_CPS,4099,37.04
LZ_CPS,4100,34.4
LZ_CPS,4101,29.59
LZ_CPS,4102,26.27
LZ_CPS,4103,24.79
LZ_CPS,4104,23.53
LZ_CPS,4105,22.19
LZ_CPS,4106,21.48
LZ_CPS,4107,20.91
LZ_CPS,4108,21.66
LZ_CPS,4109,22.73
LZ_CPS,4110,23.03
LZ_CPS,4111,23.27
LZ_CPS,4112,25.66
LZ_CPS,4113,28.19
LZ_CPS,4114,32.26
LZ_CPS,4115,34.94
LZ_CPS,4116,42.14
LZ_CPS,4117,55.7
LZ_CPS,4118,66.99
LZ_CPS,4119,66.56
LZ_CPS,4120,40.22
LZ_CPS,4121,34.2
LZ_CPS,4122,31.52
LZ_CPS,4123,30.71
LZ_CPS,4124,27.76
LZ_CPS,4125,27.86
LZ_CPS,4126,26.07
LZ_CPS,4127,24.12
LZ_CPS,4128,22.36
LZ_CPS,4129,21.55
LZ_CPS,4130,20.44
LZ_CPS,4131,20.34
LZ_CPS,4132,21.4
LZ_CPS,4133,22.5
LZ_CPS,4134,22.99
LZ_CPS,4135,23.7
LZ_CPS,4136,24.98
LZ_CPS,4137,28.42
LZ_CPS,4138,33.01
LZ_CPS,4139,37.45
LZ_CPS,4140,48.66
LZ_CPS,4141,53.65
LZ_CPS,4142,69.86
LZ_CPS,4143,65.34
LZ_CPS,4144,45.64
LZ_CPS,4145,36.77
LZ_CPS,4146,34.12
LZ_CPS,4147,32.06
LZ_CPS,4148,31.93
LZ_CPS,4149,27.79
LZ_CPS,4150,24.05
LZ_CPS,4151,21.65
LZ_CPS,4152,20.04
LZ_CPS,4153,19.13
LZ_CPS,4154,18.49
LZ_CPS,4155,19.28
LZ_CPS,4156,20.16
LZ_CPS,4157,21.07
LZ_CPS,4158,21.46
LZ_CPS,4159,22.82
LZ_CPS,4160,26.22
LZ_CPS,4161,27.71
LZ_CPS,4162,34.49
LZ_CPS,4163,40.49
LZ_CPS,4164,54.19
LZ_CPS,4165,76.73
LZ_CPS,4166,92.84
LZ_CPS,4167,74.41
LZ_CPS,4168,47.97
LZ_CPS,4169,38.84
LZ_CPS,4170,34.77
LZ_CPS,4171,32.72
LZ_CPS,4172,29.78
LZ_CPS,4173,29.2
LZ_CPS,4174,25.51
LZ_CPS,4175,22.52
LZ_CPS,4176,21.05
LZ_CPS,4177,19.38
LZ_CPS,4178,18.72
LZ_CPS,4179,18.03
LZ_CPS,4180,17.91
LZ_CPS,4181,19.56
LZ_CPS,4182,19.87
LZ_CPS,4183,21.29
LZ_CPS,4184,23.92
LZ_CPS,4185,27.19
LZ_CPS,4186,30.78
LZ_CPS,4187,34.51
LZ_CPS,4188,39.44
LZ_CPS,4189,43.17
LZ_CPS,4190,48.4
LZ_CPS,4191,46.56
LZ_CPS,4192,36.47
LZ_CPS,4193,32.73
LZ_CPS,4194,29.45
LZ_CPS,4195,30.46
LZ_CPS,4196,27.75
LZ_CPS,4197,26.69
LZ_CPS,4198,23.84
LZ_CPS,4199,24.83
LZ_CPS,4200,22.93
LZ_CPS,4201,21.34
LZ_CPS,4202,20.72
LZ_CPS,4203,20.24
LZ_CPS,4204,20.02
LZ_CPS,4205,19.86
LZ_CPS,4206,20.29
LZ_CPS,4207,21.9
LZ_CPS,4208,23.48
LZ_CPS,4209,28
LZ_CPS,4210,32.42
LZ_CPS,4211,34.79
LZ_CPS,4212,37.86
LZ_CPS,4213,45.47
LZ_CPS,4214,52.88
LZ_CPS,4215,51.7
LZ_CPS,4216,35.69
LZ_CPS,4217,32.95
LZ_CPS,4218,31.41
LZ_CPS,4219,37.63
LZ_CPS,4220,31.14
LZ_CPS,4221,26.16
LZ_CPS,4222,23.46
LZ_CPS,4223,20.84
LZ_CPS,4224,20.07
LZ_CPS,4225,19.29
LZ_CPS,4226,19.1
LZ_CPS,4227,19.11
LZ_CPS,4228,20.01
LZ_CPS,4229,20.31
LZ_CPS,4230,21.23
LZ_CPS,4231,23.75
LZ_CPS,4232,27
LZ_CPS,4233,27.61
LZ_CPS,4234,30.4
LZ_CPS,4235,33.01
LZ_CPS,4236,40.18
LZ_CPS,4237,41.9
LZ_CPS,4238,58.98
LZ_CPS,4239,57.05
LZ_CPS,4240,39.71
LZ_CPS,4241,34.59
LZ_CPS,4242,31
LZ_CPS,4243,30.33
LZ_CPS,4244,26.44
LZ_CPS,4245,25.24
LZ_CPS,4246,23.27
LZ_CPS,4247,20.93
LZ_CPS,4248,19.9
LZ_CPS,4249,19.03
LZ_CPS,4250,18.88
LZ_CPS,4251,18.96
LZ_CPS,4252,19.53
LZ_CPS,4253,21.1
LZ_CPS,4254,21.94
LZ_CPS,4255,22.89
LZ_CPS,4256,25.51
LZ_CPS,4257,29.2
LZ_CPS,4258,31.57
LZ_CPS,4259,35
LZ_CPS,4260,42.7
LZ_CPS,4261,45.73
LZ_CPS,4262,49.54
LZ_CPS,4263,47.87
LZ_CPS,4264,33.82
LZ_CPS,4265,31.82
LZ_CPS,4266,31.2
LZ_CPS,4267,30.84
LZ_CPS,4268,26.94
LZ_CPS,4269,25.08
LZ_CPS,4270,23.69
LZ_CPS,4271,20.85
LZ_CPS,4272,20.14
LZ_CPS,4273,19.36
LZ_CPS,4274,19.82
LZ_CPS,4275,19.63
LZ_CPS,4276,20.04
LZ_CPS,4277,22.32
LZ_CPS,4278,23.13
LZ_CPS,4279,23.95
LZ_CPS,4280,25.22
LZ_CPS,4281,27.71
LZ_CPS,4282,29.77
LZ_CPS,4283,32.93
LZ_CPS,4284,37.76
LZ_CPS,4285,40.18
LZ_CPS,4286,45.87
LZ_CPS,4287,43.93
LZ_CPS,4288,33.05
LZ_CPS,4289,30.77
LZ_CPS,4290,31.26
LZ_CPS,4291,29.39
LZ_CPS,4292,27.46
LZ_CPS,4293,25.28
LZ_CPS,4294,23.71
LZ_CPS,4295,22.82
LZ_CPS,4296,21.55
LZ_CPS,4297,20.37
LZ_CPS,4298,19.99
LZ_CPS,4299,19.84
LZ_CPS,4300,20.86
LZ_CPS,4301,23.44
LZ_CPS,4302,24.11
LZ_CPS,4303,23.24
LZ_CPS,4304,24.9
LZ_CPS,4305,27.89
LZ_CPS,4306,30.79
LZ_CPS,4307,32.17
LZ_CPS,4308,37.2
LZ_CPS,4309,42.03
LZ_CPS,4310,53.03
LZ_CPS,4311,53.42
LZ_CPS,4312,37.6
LZ_CPS,4313,33.14
LZ_CPS,4314,29.19
LZ_CPS,4315,28.72
LZ_CPS,4316,27.96
LZ_CPS,4317,26.02
LZ_CPS,4318,23.53
LZ_CPS,4319,23.99
LZ_CPS,4320,22.45
LZ_CPS,4321,21.77
LZ_CPS,4322,20.54
LZ_CPS,4323,20.64
LZ_CPS,4324,20.95
LZ_CPS,4325,23.61
LZ_CPS,4326,22.95
LZ_CPS,4327,23.42
LZ_CPS,4328,23.85
LZ_CPS,4329,26.78
LZ_CPS,4330,28.86
LZ_CPS,4331,33.21
LZ_CPS,4332,45.84
LZ_CPS,4333,55.17
LZ_CPS,4334,59.34
LZ_CPS,4335,49.91
LZ_CPS,4336,42.5
LZ_CPS,4337,35.77
LZ_CPS,4338,36.04
LZ_CPS,4339,30.72
LZ_CPS,4340,30.86
LZ_CPS,4341,30.21
LZ_CPS,4342,26.51
LZ_CPS,4343,26.71
LZ_CPS,4344,23.81
LZ_CPS,4345,22.85
LZ_CPS,4346,21.55
LZ_CPS,4347,20.89
LZ_CPS,4348,21
LZ_CPS,4349,22.4
LZ_CPS,4350,22.82
LZ_CPS,4351,22.98
LZ_CPS,4352,25.09
LZ_CPS,4353,30.61
LZ_CPS,4354,31.45
LZ_CPS,4355,36.21
LZ_CPS,4356,37.73
LZ_CPS,4357,50
LZ_CPS,4358,67.27
LZ_CPS,4359,76.53
LZ_CPS,4360,37.17
LZ_CPS,4361,32.02
LZ_CPS,4362,30.12
LZ_CPS,4363,29.34
LZ_CPS,4364,27.5
LZ_CPS,4365,27.13
LZ_CPS,4366,24.66
LZ_CPS,4367,22.39
LZ_CPS,4368,20.34
LZ_CPS,4369,19.05
LZ_CPS,4370,17.84
LZ_CPS,4371,17.82
LZ_CPS,4372,17.8
LZ_CPS,4373,17.77
LZ_CPS,4374,18.69
LZ_CPS,4375,20.8
LZ_CPS,4376,22.27
LZ_CPS,4377,24.05
LZ_CPS,4378,28.48
LZ_CPS,4379,31.66
LZ_CPS,4380,35.77
LZ_CPS,4381,45.19
LZ_CPS,4382,64.32
LZ_CPS,4383,80.38
LZ_CPS,4384,42.87
LZ_CPS,4385,34.11
LZ_CPS,4386,31.07
LZ_CPS,4387,32.9
LZ_CPS,4388,29.43
LZ_CPS,4389,26.83
LZ_CPS,4390,23.82
LZ_CPS,4391,21.42
LZ_CPS,4392,19.28
LZ_CPS,4393,18.42
LZ_CPS,4394,17.4
LZ_CPS,4395,18.43
LZ_CPS,4396,20.13
LZ_CPS,4397,20.66
LZ_CPS,4398,20.52
LZ_CPS,4399,21.52
LZ_CPS,4400,23.56
LZ_CPS,4401,25.3
LZ_CPS,4402,29.16
LZ_CPS,4403,32.65
LZ_CPS,4404,37.92
LZ_CPS,4405,49.08
LZ_CPS,4406,59.55
LZ_CPS,4407,60.74
LZ_CPS,4408,37.82
LZ_CPS,4409,32.63
LZ_CPS,4410,30.2
LZ_CPS,4411,29.97
LZ_CPS,4412,27.52
LZ_CPS,4413,24.72
LZ_CPS,4414,22.29
LZ_CPS,4415,21.9
LZ_CPS,4416,20.15
LZ_CPS,4417,19.32
LZ_CPS,4418,18.78
LZ_CPS,4419,18.73
LZ_CPS,4420,18.73
LZ_CPS,4421,18.86
LZ_CPS,4422,19.18
LZ_CPS,4423,20.58
LZ_CPS,4424,22.31
LZ_CPS,4425,24.52
LZ_CPS,4426,28.8
LZ_CPS,4427,32.01
LZ_CPS,4428,36.94
LZ_CPS,4429,42.67
LZ_CPS,4430,55.31
LZ_CPS,4431,56
LZ_CPS,4432,37.33
LZ_CPS,4433,31.38
LZ_CPS,4434,29.33
LZ_CPS,4435,28.68
LZ_CPS,4436,26.49
LZ_CPS,4437,24.62
LZ_CPS,4438,22.85
LZ_CPS,4439,21.12
LZ_CPS,4440,20.13
LZ_CPS,4441,19.56
LZ_CPS,4442,18.91
LZ_CPS,4443,19.53
LZ_CPS,4444,20.43
LZ_CPS,4445,20.82
LZ_CPS,4446,21.49
LZ_CPS,4447,22.93
LZ_CPS,4448,23.63
LZ_CPS,4449,26.31
LZ_CPS,4450,30.42
LZ_CPS,4451,35.89
LZ_CPS,4452,41.81
LZ_CPS,4453,54.04
LZ_CPS,4454,73.19
LZ_CPS,4455,72.67
LZ_CPS,4456,43.22
LZ_CPS,4457,36.56
LZ_CPS,4458,33.3
LZ_CPS,4459,31.64
LZ_CPS,4460,29.39
LZ_CPS,4461,25.7
LZ_CPS,4462,23.21
LZ_CPS,4463,21.8
LZ_CPS,4464,20.33
LZ_CPS,4465,19.65
LZ_CPS,4466,19.11
LZ_CPS,4467,19.25
LZ_CPS,4468,19.82
LZ_CPS,4469,22.06
LZ_CPS,4470,21.86
LZ_CPS,4471,22.8
LZ_CPS,4472,23.96
LZ_CPS,4473,28.53
LZ_CPS,4474,31.57
LZ_CPS,4475,37.53
LZ_CPS,4476,43.15
LZ_CPS,4477,56.98
LZ_CPS,4478,70.48
LZ_CPS,4479,77.85
LZ_CPS,4480,46.46
LZ_CPS,4481,37.37
LZ_CPS,4482,32.22
LZ_CPS,4483,31.82
LZ_CPS,4484,30.64
LZ_CPS,4485,24.74
LZ_CPS,4486,23.75
LZ_CPS,4487,20.85
LZ_CPS,4488,20.27
LZ_CPS,4489,19.63
LZ_CPS,4490,18.99
LZ_CPS,4491,18.96
LZ_CPS,4492,19.57
LZ_CPS,4493,21.43
LZ_CPS,4494,21.96
LZ_CPS,4495,23.02
LZ_CPS,4496,25.67
LZ_CPS,4497,31.86
LZ_CPS,4498,36.01
LZ_CPS,4499,39.54
LZ_CPS,4500,47.02
LZ_CPS,4501,57.91
LZ_CPS,4502,80.26
LZ_CPS,4503,71.7
LZ_CPS,4504,41.97
LZ_CPS,4505,38.74
LZ_CPS,4506,34.44
LZ_CPS,4507,32.72
LZ_CPS,4508,30.23
LZ_CPS,4509,27.17
LZ_CPS,4510,25.1
LZ_CPS,4511,24.4
LZ_CPS,4512,21.95
LZ_CPS,4513,20.88
LZ_CPS,4514,20.16
LZ_CPS,4515,19.98
LZ_CPS,4516,20
LZ_CPS,4517,20.62
LZ_CPS,4518,21.34
LZ_CPS,4519,22.9
LZ_CPS,4520,25.06
LZ_CPS,4521,30.56
LZ_CPS,4522,35.85
LZ_CPS,4523,40.08
LZ_CPS,4524,50.17
LZ_CPS,4525,60.61
LZ_CPS,4526,76.49
LZ_CPS,4527,70.34
LZ_CPS,4528,41.31
LZ_CPS,4529,35.84
LZ_CPS,4530,32.66
LZ_CPS,4531,31.3
LZ_CPS,4532,28.81
LZ_CPS,4533,27.74
LZ_CPS,4534,24.53
LZ_CPS,4535,23.13
LZ_CPS,4536,21.12
LZ_CPS,4537,20.09
LZ_CPS,4538,19.22
LZ_CPS,4539,18.49
LZ_CPS,4540,18.49
LZ_CPS,4541,19.87
LZ_CPS,4542,20.15
LZ_CPS,4543,21.22
LZ_CPS,4544,23.7
LZ_CPS,4545,25.57
LZ_CPS,4546,30.86
LZ_CPS,4547,37.78
LZ_CPS,4548,39.62
LZ_CPS,4549,51.01
LZ_CPS,4550,70.73
LZ_CPS,4551,60.94
LZ_CPS,4552,39.16
LZ_CPS,4553,36.26
LZ_CPS,4554,32.95
LZ_CPS,4555,30.79
LZ_CPS,4556,29.76
LZ_CPS,4557,26.88
LZ_CPS,4558,23.2
LZ_CPS,4559,20.37
LZ_CPS,4560,19.31
LZ_CPS,4561,18.73
LZ_CPS,4562,18.29
LZ_CPS,4563,17.86
LZ_CPS,4564,18.93
LZ_CPS,4565,21.05
LZ_CPS,4566,21.28
LZ_CPS,4567,22.47
LZ_CPS,4568,23.86
LZ_CPS,4569,27.57
LZ_CPS,4570,31.06
LZ_CPS,4571,36.25
LZ_CPS,4572,42.43
LZ_CPS,4573,50.65
LZ_CPS,4574,66.62
LZ_CPS,4575,61.87
LZ_CPS,4576,36.35
LZ_CPS,4577,33.62
LZ_CPS,4578,31.56
LZ_CPS,4579,30.9
LZ_CPS,4580,28.28
LZ_CPS,4581,24.25
LZ_CPS,4582,22.89
LZ_CPS,4583,20.18
LZ_CPS,4584,18.94
LZ_CPS,4585,18.01
LZ_CPS,4586,17.39
LZ_CPS,4587,17.13
LZ_CPS,4588,18.59
LZ_CPS,4589,20.4
LZ_CPS,4590,20.77
LZ_CPS,4591,21.73
LZ_CPS,4592,23.5
LZ_CPS,4593,24.82
LZ_CPS,4594,29.03
LZ_CPS,4595,32.56
LZ_CPS,4596,37.61
LZ_CPS,4597,42.48
LZ_CPS,4598,44.72
LZ_CPS,4599,45.25
LZ_CPS,4600,35.99
LZ_CPS,4601,31.37
LZ_CPS,4602,29.13
LZ_CPS,4603,29.27
LZ_CPS,4604,26.19
LZ_CPS,4605,24.44
LZ_CPS,4606,22.92
LZ_CPS,4607,20.98
LZ_CPS,4608,20.13
LZ_CPS,4609,19.56
LZ_CPS,4610,19.01
LZ_CPS,4611,19.46
LZ_CPS,4612,20.23
LZ_CPS,4613,22.07
LZ_CPS,4614,21.89
LZ_CPS,4615,22.88
LZ_CPS,4616,23.27
LZ_CPS,4617,26.92
LZ_CPS,4618,29.44
LZ_CPS,4619,32.01
LZ_CPS,4620,38.17
LZ_CPS,4621,42.7
LZ_CPS,4622,48.61
LZ_CPS,4623,54.16
LZ_CPS,4624,37.76
LZ_CPS,4625,31.5
LZ_CPS,4626,29.7
LZ_CPS,4627,29.82
LZ_CPS,4628,25.2
LZ_CPS,4629,24.45
LZ_CPS,4630,22.59
LZ_CPS,4631,22.11
LZ_CPS,4632,20.73
LZ_CPS,4633,20.21
LZ_CPS,4634,19.92
LZ_CPS,4635,19.91
LZ_CPS,4636,20.46
LZ_CPS,4637,21.24
LZ_CPS,4638,21.58
LZ_CPS,4639,22.68
LZ_CPS,4640,24.54
LZ_CPS,4641,28.76
LZ_CPS,4642,31.93
LZ_CPS,4643,38.11
LZ_CPS,4644,45.72
LZ_CPS,4645,57.6
LZ_CPS,4646,65.32
LZ_CPS,4647,58.38
LZ_CPS,4648,40.27
LZ_CPS,4649,36.83
LZ_CPS,4650,32.57
LZ_CPS,4651,32.69
LZ_CPS,4652,31.31
LZ_CPS,4653,25.58
LZ_CPS,4654,22.58
LZ_CPS,4655,21.11
LZ_CPS,4656,20.09
LZ_CPS,4657,19.39
LZ_CPS,4658,18.89
LZ_CPS,4659,18.61
LZ_CPS,4660,19.78
LZ_CPS,4661,21.17
LZ_CPS,4662,21.52
LZ_CPS,4663,22.96
LZ_CPS,4664,24.32
LZ_CPS,4665,31.14
LZ_CPS,4666,32.84
LZ_CPS,4667,38.59
LZ_CPS,4668,47.63
LZ_CPS,4669,63.03
LZ_CPS,4670,78.62
LZ_CPS,4671,61.54
LZ_CPS,4672,41.82
LZ_CPS,4673,37.05
LZ_CPS,4674,33.25
LZ_CPS,4675,30.61
LZ_CPS,4676,26.75
LZ_CPS,4677,25.25
LZ_CPS,4678,23.14
LZ_CPS,4679,21.9
LZ_CPS,4680,20.81
LZ_CPS,4681,19.97
LZ_CPS,4682,19.3
LZ_CPS,4683,18.89
LZ_CPS,4684,18.97
LZ_CPS,4685,19.58
LZ_CPS,4686,19.99
LZ_CPS,4687,21.68
LZ_CPS,4688,25.08
LZ_CPS,4689,30.61
LZ_CPS,4690,34.74
LZ_CPS,4691,38.66
LZ_CPS,4692,44.03
LZ_CPS,4693,56.32
LZ_CPS,4694,64.98
LZ_CPS,4695,59.77
LZ_CPS,4696,38.13
LZ_CPS,4697,34.88
LZ_CPS,4698,31.82
LZ_CPS,4699,30.63
LZ_CPS,4700,27.02
LZ_CPS,4701,25.13
LZ_CPS,4702,23.27
LZ_CPS,4703,21.84
LZ_CPS,4704,20.91
LZ_CPS,4705,20.18
LZ_CPS,4706,19.28
LZ_CPS,4707,18.74
LZ_CPS,4708,18.63
LZ_CPS,4709,19.48
LZ_CPS,4710,19.84
LZ_CPS,4711,21.4
LZ_CPS,4712,23.57
LZ_CPS,4713,26.28
LZ_CPS,4714,32.1
LZ_CPS,4715,37.69
LZ_CPS,4716,42.5
LZ_CPS,4717,47.27
LZ_CPS,4718,56.02
LZ_CPS,4719,57.54
LZ_CPS,4720,41.52
LZ_CPS,4721,34.03
LZ_CPS,4722,31.81
LZ_CPS,4723,30.64
LZ_CPS,4724,27.79
LZ_CPS,4725,26.2
LZ_CPS,4726,23.67
LZ_CPS,4727,20.72
LZ_CPS,4728,20.11
LZ_CPS,4729,19.31
LZ_CPS,4730,18.94
LZ_CPS,4731,18.94
LZ_CPS,4732,19.67
LZ_CPS,4733,20.63
LZ_CPS,4734,21.08
LZ_CPS,4735,23.42
LZ_CPS,4736,25.74
LZ_CPS,4737,30.92
LZ_CPS,4738,34.05
LZ_CPS,4739,38.48
LZ_CPS,4740,44.73
LZ_CPS,4741,52.01
LZ_CPS,4742,54.99
LZ_CPS,4743,48.97
LZ_CPS,4744,34.93
LZ_CPS,4745,31.53
LZ_CPS,4746,29.43
LZ_CPS,4747,30.32
LZ_CPS,4748,25.45
LZ_CPS,4749,25.11
LZ_CPS,4750,22.84
LZ_CPS,4751,20.94
LZ_CPS,4752,20.36
LZ_CPS,4753,19.57
LZ_CPS,4754,19.32
LZ_CPS,4755,19.12
LZ_CPS,4756,20.04
LZ_CPS,4757,21.47
LZ_CPS,4758,22.11
LZ_CPS,4759,24.2
LZ_CPS,4760,26.88
LZ_CPS,4761,29.57
LZ_CPS,4762,32.49
LZ_CPS,4763,37.91
LZ_CPS,4764,42.55
LZ_CPS,4765,52.67
LZ_CPS,4766,61.18
LZ_CPS,4767,59.27
LZ_CPS,4768,37.65
LZ_CPS,4769,34.37
LZ_CPS,4770,31.64
LZ_CPS,4771,32.14
LZ_CPS,4772,30.17
LZ_CPS,4773,25.26
LZ_CPS,4774,24.11
LZ_CPS,4775,20.98
LZ_CPS,4776,20.06
LZ_CPS,4777,19.43
LZ_CPS,4778,19
LZ_CPS,4779,18.86
LZ_CPS,4780,19.8
LZ_CPS,4781,21.55
LZ_CPS,4782,22.1
LZ_CPS,4783,23.04
LZ_CPS,4784,25.1
LZ_CPS,4785,31.07
LZ_CPS,4786,34.83
LZ_CPS,4787,39.32
LZ_CPS,4788,48.34
LZ_CPS,4789,59.68
LZ_CPS,4790,68.35
LZ_CPS,4791,60.49
LZ_CPS,4792,42.55
LZ_CPS,4793,36.4
LZ_CPS,4794,35.44
LZ_CPS,4795,32.83
LZ_CPS,4796,31.15
LZ_CPS,4797,26.18
LZ_CPS,4798,23.21
LZ_CPS,4799,21.26
LZ_CPS,4800,20.15
LZ_CPS,4801,19.51
LZ_CPS,4802,18.91
LZ_CPS,4803,18.86
LZ_CPS,4804,19.91
LZ_CPS,4805,20.86
LZ_CPS,4806,21.3
LZ_CPS,4807,22.33
LZ_CPS,4808,25.75
LZ_CPS,4809,29.5
LZ_CPS,4810,34.71
LZ_CPS,4811,41.12
LZ_CPS,4812,51.49
LZ_CPS,4813,63.69
LZ_CPS,4814,81.83
LZ_CPS,4815,63.3
LZ_CPS,4816,46.85
LZ_CPS,4817,38.6
LZ_CPS,4818,36.38
LZ_CPS,4819,35.7
LZ_CPS,4820,32.86
LZ_CPS,4821,26.29
LZ_CPS,4822,23.93
LZ_CPS,4823,22.06
LZ_CPS,4824,20.75
LZ_CPS,4825,20.27
LZ_CPS,4826,19.17
LZ_CPS,4827,19.25
LZ_CPS,4828,19.91
LZ_CPS,4829,20.96
LZ_CPS,4830,21.01
LZ_CPS,4831,22.59
LZ_CPS,4832,25.24
LZ_CPS,4833,28.56
LZ_CPS,4834,33.55
LZ_CPS,4835,37.16
LZ_CPS,4836,46.12
LZ_CPS,4837,56.46
LZ_CPS,4838,66.95
LZ_CPS,4839,53.02
LZ_CPS,4840,37.73
LZ_CPS,4841,35.44
LZ_CPS,4842,34.63
LZ_CPS,4843,32.39
LZ_CPS,4844,28.14
LZ_CPS,4845,26.13
LZ_CPS,4846,23.28
LZ_CPS,4847,22.63
LZ_CPS,4848,21.41
LZ_CPS,4849,20.12
LZ_CPS,4850,19.58
LZ_CPS,4851,18.98
LZ_CPS,4852,19.04
LZ_CPS,4853,19.72
LZ_CPS,4854,19.69
LZ_CPS,4855,21.57
LZ_CPS,4856,22.56
LZ_CPS,4857,25.43
LZ_CPS,4858,31.54
LZ_CPS,4859,37.04
LZ_CPS,4860,41.88
LZ_CPS,4861,47.97
LZ_CPS,4862,65.75
LZ_CPS,4863,65.33
LZ_CPS,4864,44.81
LZ_CPS,4865,36.69
LZ_CPS,4866,33.12
LZ_CPS,4867,31.28
LZ_CPS,4868,29.7
LZ_CPS,4869,25.73
LZ_CPS,4870,22.86
LZ_CPS,4871,21.68
LZ_CPS,4872,20.33
LZ_CPS,4873,19.78
LZ_CPS,4874,19
LZ_CPS,4875,18.53
LZ_CPS,4876,18.57
LZ_CPS,4877,19.05
LZ_CPS,4878,19.41
LZ_CPS,4879,20.59
LZ_CPS,4880,23.09
LZ_CPS,4881,25.88
LZ_CPS,4882,31.08
LZ_CPS,4883,36.89
LZ_CPS,4884,42.46
LZ_CPS,4885,52.21
LZ_CPS,4886,70.89
LZ_CPS,4887,60.67
LZ_CPS,4888,42.4
LZ_CPS,4889,35.7
LZ_CPS,4890,36.42
LZ_CPS,4891,33.06
LZ_CPS,4892,32.12
LZ_CPS,4893,25.96
LZ_CPS,4894,23.23
LZ_CPS,4895,21.08
LZ_CPS,4896,20.17
LZ_CPS,4897,19.77
LZ_CPS,4898,19.26
LZ_CPS,4899,19.15
LZ_CPS,4900,19.78
LZ_CPS,4901,20.87
LZ_CPS,4902,20.93
LZ_CPS,4903,22.71
LZ_CPS,4904,24.46
LZ_CPS,4905,30.18
LZ_CPS,4906,35.57
LZ_CPS,4907,40.56
LZ_CPS,4908,52.19
LZ_CPS,4909,62.73
LZ_CPS,4910,67.3
LZ_CPS,4911,55.65
LZ_CPS,4912,42.66
LZ_CPS,4913,35.89
LZ_CPS,4914,33.76
LZ_CPS,4915,33.45
LZ_CPS,4916,29.75
LZ_CPS,4917,25.63
LZ_CPS,4918,22.82
LZ_CPS,4919,21.2
LZ_CPS,4920,20.39
LZ_CPS,4921,19.66
LZ_CPS,4922,18.94
LZ_CPS,4923,18.65
LZ_CPS,4924,19.29
LZ_CPS,4925,20.03
LZ_CPS,4926,20
LZ_CPS,4927,21.67
LZ_CPS,4928,23.91
LZ_CPS,4929,27.21
LZ_CPS,4930,33.2
